,Date,Adj close,Close,High,Low,Open,Volume
0,2023-09-07,88.00428009033203,88.72222137451172,91.67500305175781,87.4000015258789,90.44444274902344,571554
1,2023-09-08,85.73666381835938,86.43611145019531,90.0,85.66388702392578,87.23332977294922,261648
2,2023-09-11,86.52743530273438,87.23332977294922,87.72222137451172,85.68055725097656,86.94444274902344,532620
3,2023-09-12,81.70015716552734,82.36666870117188,87.77777862548828,80.00277709960938,87.73332977294922,505800
4,2023-09-13,82.11207580566406,82.50277709960938,84.2388916015625,80.06111145019531,82.66666412353516,326574
5,2023-09-14,86.6128921508789,87.0250015258789,89.48055267333984,83.05555725097656,83.05555725097656,952812
6,2023-09-15,89.38580322265625,89.81111145019531,92.22222137451172,86.1138916015625,88.22222137451172,838908
7,2023-09-18,88.57300567626953,88.99444580078125,92.11111450195312,87.5,90.0,800334
8,2023-09-20,87.64132690429688,88.05833435058594,90.35555267333984,86.94444274902344,87.77777862548828,256932
9,2023-09-21,85.49321746826172,85.9000015258789,88.61111450195312,85.66944122314453,87.5,202446
10,2023-09-22,84.6472396850586,85.05000305175781,86.91944122314453,83.72222137451172,85.55555725097656,251640
11,2023-09-25,82.4493637084961,82.84166717529297,85.5472183227539,82.30000305175781,85.05555725097656,305478
12,2023-09-26,80.08284759521484,80.4638900756836,82.88333129882812,80.06111145019531,82.80278015136719,450918
13,2023-09-27,81.97384643554688,82.3638916015625,82.64166259765625,79.4222183227539,80.4638900756836,477144
14,2023-09-28,83.34510803222656,83.74166870117188,85.25833129882812,82.06111145019531,82.77777862548828,285354
15,2023-09-29,83.52204132080078,83.91944122314453,85.13055419921875,83.27777862548828,84.20555877685547,236214
16,2023-10-03,84.05007934570312,84.44999694824219,85.57221984863281,82.83333587646484,82.83333587646484,234558
17,2023-10-04,81.92131805419922,82.31111145019531,85.53888702392578,81.45277404785156,84.99444580078125,252522
18,2023-10-05,83.10181427001953,83.49722290039062,85.22222137451172,81.94999694824219,83.28055572509766,301680
19,2023-10-06,83.73767852783203,84.1361083984375,84.80555725097656,82.47222137451172,84.1500015258789,176256
20,2023-10-09,85.29415893554688,85.69999694824219,87.74166870117188,81.16944122314453,81.16944122314453,782928
21,2023-10-10,87.80167388916016,88.21944427490234,90.27777862548828,86.73332977294922,87.20277404785156,938538
22,2023-10-11,93.94743347167969,94.39444732666016,95.33055877685547,87.7249984741211,88.61111450195312,3890358
23,2023-10-12,93.60185241699219,94.0472183227539,98.31666564941406,92.50555419921875,95.77777862548828,2329452
24,2023-10-13,92.88581085205078,93.32777404785156,95.80000305175781,92.71666717529297,93.99722290039062,636372
25,2023-10-16,91.60855865478516,92.04444122314453,94.7138900756836,91.66666412353516,94.11111450195312,358020
26,2023-10-17,90.63817596435547,91.06944274902344,94.44444274902344,90.55555725097656,93.30555725097656,473472
27,2023-10-18,91.00587463378906,91.43888854980469,93.16388702392578,90.12222290039062,91.33333587646484,333450
28,2023-10-19,91.11646270751953,91.55000305175781,93.05555725097656,90.33611297607422,90.55555725097656,353808
29,2023-10-20,89.23374938964844,89.65833282470703,93.01944732666016,89.30278015136719,91.11111450195312,413622
30,2023-10-23,83.40592956542969,83.80278015136719,92.46111297607422,83.27777862548828,90.83333587646484,1139742
31,2023-10-25,82.93870544433594,83.33333587646484,86.05555725097656,81.11111450195312,84.16666412353516,728658
32,2023-10-26,83.27875518798828,83.67500305175781,84.44444274902344,81.06388854980469,83.33333587646484,488286
33,2023-10-27,84.37907409667969,84.78055572509766,86.94166564941406,84.31944274902344,84.31944274902344,404136
