date,adj close,close,high,low,open,volume
2023-07-11,116.72013092041016,117.9000015258789,119.7750015258789,111.25,111.25,21468
2023-07-12,117.75961303710938,118.94999694824219,120.5,118.0,119.44999694824219,11956
2023-07-13,116.24988555908203,117.42500305175781,120.94999694824219,117.0,120.94999694824219,10944
2023-07-14,115.160888671875,116.32499694824219,119.875,112.5,117.42500305175781,13100
2023-07-17,114.4678955078125,115.625,117.5,113.5,117.0,22946
2023-07-18,113.75015258789062,114.9000015258789,117.5,114.0,117.5,11608
2023-07-19,115.13613891601562,116.30000305175781,119.0,114.25,114.9000015258789,14200
2023-07-20,114.36890411376953,115.5250015258789,117.5,114.375,116.30000305175781,12448
2023-07-21,113.25515747070312,114.4000015258789,116.5,114.07499694824219,115.5250015258789,20756
2023-07-24,115.40838623046875,116.57499694824219,117.75,114.0,114.0,9556
2023-07-25,117.73487854003906,118.92500305175781,119.6500015258789,115.0,117.5,12246
2023-07-26,117.38836669921875,118.57499694824219,119.9749984741211,116.0,119.0,13254
2023-07-27,117.53687286376953,118.7249984741211,120.5,118.5,120.5,7518
2023-07-28,116.8686294555664,118.05000305175781,120.5,117.5,120.5,7540
2023-07-31,116.5716323852539,117.75,120.3499984741211,116.9749984741211,120.3499984741211,12578
2023-08-01,117.53687286376953,118.7249984741211,120.5,117.75,119.5,9324
2023-08-02,116.2746353149414,117.44999694824219,120.0,116.07499694824219,119.94999694824219,15186
2023-08-03,117.38836669921875,118.57499694824219,119.44999694824219,115.0,115.0,5674
2023-08-04,116.59637451171875,117.7750015258789,119.875,116.0,118.5,5122
2023-08-07,119.51685333251953,120.7249984741211,121.4749984741211,116.5,119.0,20240
2023-08-08,124.54106903076172,125.80000305175781,126.75,124.25,126.75,31660
2023-08-09,124.2688217163086,125.5250015258789,128.5,124.5,125.80000305175781,10906
2023-08-10,124.0708236694336,125.32499694824219,127.94999694824219,122.0,127.94999694824219,21412
2023-08-11,121.54634857177734,122.7750015258789,125.32499694824219,122.42500305175781,125.32499694824219,8946
2023-08-14,123.77383422851562,125.0250015258789,127.5,118.5,124.0,15440
2023-08-16,123.94706726074219,125.19999694824219,127.5,123.5,125.0250015258789,12858
2023-08-17,128.32778930664062,129.625,131.4499969482422,123.69999694824219,123.69999694824219,46620
2023-08-18,134.73800659179688,136.10000610351562,136.10000610351562,130.0,132.125,42422
2023-08-21,141.46994018554688,142.89999389648438,142.89999389648438,138.8249969482422,140.0,40090
2023-08-22,139.53945922851562,140.9499969482422,146.5,137.5,143.25,40030
2023-08-23,137.1139678955078,138.5,138.5,138.25,138.5,6312
2023-08-24,134.39151000976562,135.75,137.4499969482422,135.75,135.75,5262
2023-08-25,131.718505859375,133.0500030517578,133.0500030517578,133.0500030517578,133.0500030517578,7118
2023-08-28,129.08514404296875,129.89999389648438,129.89999389648438,129.89999389648438,129.89999389648438,4028
2023-08-29,129.1845245361328,130.0,130.0,129.875,130.0,6112
2023-08-30,130.00433349609375,130.8249969482422,130.8249969482422,130.0,130.8249969482422,3450
2023-08-31,132.58804321289062,133.4250030517578,133.4250030517578,130.8249969482422,133.4250030517578,2622
2023-09-01,133.78050231933594,134.625,136.0,134.625,134.625,5244
2023-09-04,133.9047088623047,134.75,134.75,134.5,134.75,5236
2023-09-05,133.159423828125,134.0,134.77499389648438,134.0,134.0,4204
2023-09-06,130.50119018554688,131.3249969482422,133.5,131.3249969482422,131.3249969482422,4198
2023-09-07,127.89266967773438,128.6999969482422,130.0,128.6999969482422,128.6999969482422,10520
2023-09-08,125.70647430419922,126.5,128.6999969482422,126.25,126.5,8734
2023-09-11,125.70647430419922,126.5,127.0,126.5,126.5,5998
2023-09-12,125.20960235595703,126.0,126.5,126.0,126.0,3330
2023-09-13,125.70647430419922,126.5,126.5,126.0250015258789,126.5,4722
2023-09-14,125.50772857666016,126.30000305175781,126.5,126.30000305175781,126.30000305175781,2936
2023-09-15,126.7001953125,127.5,128.8249969482422,126.55000305175781,127.5,4186
2023-09-18,125.20960235595703,126.0,127.5,126.0,126.0,7664
2023-09-20,124.96117401123047,125.75,126.0,125.75,125.75,2758
2023-09-21,125.20960235595703,126.0,126.0,125.75,126.0,1720
2023-09-22,124.21588134765625,125.0,126.0,125.0,125.0,3168
2023-09-25,122.22843170166016,123.0,125.0,123.0,123.0,4534
2023-09-26,121.73155975341797,122.5,123.05000305175781,122.5,122.5,2946
2023-09-27,121.23469543457031,122.0,122.0,121.0,122.0,4662
2023-09-28,120.4894027709961,121.25,121.25,121.0,121.25,2578
2023-09-29,122.8991928100586,123.67500305175781,123.67500305175781,123.67500305175781,123.67500305175781,4818
2023-10-03,129.03546142578125,129.85000610351562,129.85000610351562,123.5,123.5,13226
2023-10-04,135.1717071533203,136.02499389648438,136.3249969482422,132.5,136.0,25156
2023-10-05,135.0226593017578,135.875,141.4499969482422,135.0,141.4499969482422,9680
2023-10-06,131.24649047851562,132.0749969482422,142.3249969482422,129.5,142.3249969482422,13192
2023-10-09,129.88011169433594,130.6999969482422,136.5,125.4749984741211,125.4749984741211,8608
2023-10-10,135.5940399169922,136.4499969482422,137.22500610351562,124.25,124.25,15188
2023-10-11,136.04122924804688,136.89999389648438,142.97500610351562,135.0,136.75,19686
2023-10-12,137.80511474609375,138.6750030517578,143.0500030517578,137.5,143.0500030517578,11258
2023-10-13,137.73057556152344,138.60000610351562,141.5,137.5,141.1750030517578,12536
2023-10-16,140.09068298339844,140.97500610351562,147.5,139.0,147.5,12024
2023-10-17,143.66807556152344,144.5749969482422,145.0,140.0,140.0,8842
2023-10-18,141.50672912597656,142.39999389648438,148.0,141.77499389648438,147.47500610351562,22910
2023-10-19,144.11526489257812,145.02499389648438,147.0,140.0,145.0,22126
2023-10-20,139.9416046142578,140.8249969482422,144.72500610351562,140.0,140.02499389648438,14768
2023-10-23,137.68089294433594,138.5500030517578,143.4250030517578,137.5,140.8249969482422,21448
2023-10-25,131.89242553710938,132.72500610351562,143.8000030517578,129.3249969482422,138.5500030517578,31638
2023-10-26,143.9910430908203,144.89999389648438,145.97500610351562,130.0,132.72500610351562,45146
2023-10-27,141.08441162109375,141.97500610351562,152.4250030517578,141.0,145.0,44058
2023-10-30,145.4071044921875,146.3249969482422,148.0,141.97500610351562,148.0,14320
2023-10-31,146.2269287109375,147.14999389648438,149.0,143.52499389648438,149.0,11136
2023-11-01,138.47586059570312,139.35000610351562,151.5,132.625,151.5,71898
2023-11-02,127.91752624511719,128.72500610351562,133.5,125.625,129.02499389648438,118290
2023-11-03,133.68112182617188,134.52499389648438,138.97500610351562,132.10000610351562,132.10000610351562,51374
2023-11-06,131.5694580078125,132.39999389648438,138.4250030517578,130.625,136.0,25926
2023-11-07,130.40184020996094,131.22500610351562,134.5749969482422,130.02499389648438,134.25,16898
2023-11-08,132.91099548339844,133.75,137.6999969482422,131.72500610351562,131.72500610351562,17680
2023-11-09,130.67510986328125,131.5,136.5,130.5,133.75,13734
2023-11-10,129.90496826171875,130.72500610351562,135.0,130.14999389648438,130.27499389648438,15634
2023-11-13,132.5631866455078,133.39999389648438,134.9499969482422,132.5500030517578,134.3249969482422,9488
2023-11-15,132.5631866455078,133.39999389648438,135.0,132.0,134.75,14578
2023-11-16,130.9235382080078,131.75,134.0,129.0500030517578,134.0,24832
2023-11-17,129.9794921875,130.8000030517578,135.125,128.0500030517578,134.0,30520
2023-11-20,130.4266815185547,131.25,133.25,130.8000030517578,133.25,8818
2023-11-21,128.76217651367188,129.5749969482422,132.5,129.02499389648438,131.89999389648438,16410
2023-11-22,130.72479248046875,131.5500030517578,132.47500610351562,128.1750030517578,130.3000030517578,10080
2023-11-23,130.2030792236328,131.02499389648438,132.0,128.64999389648438,132.0,16174
2023-11-24,128.2901611328125,129.10000610351562,132.0,128.5,132.0,12398
2023-11-28,132.0663299560547,132.89999389648438,133.5,130.4499969482422,131.0,22114
2023-11-29,135.94186401367188,136.8000030517578,142.5,133.0500030517578,133.60000610351562,24496
2023-11-30,136.96043395996094,137.8249969482422,143.5,136.0,139.5500030517578,24698
2023-12-01,136.09092712402344,136.9499969482422,142.125,135.5,138.0,11206
2023-12-04,136.19029235839844,137.0500030517578,139.5,135.97500610351562,139.5,12238
2023-12-05,134.89845275878906,135.75,137.75,134.02499389648438,137.5,16616
2023-12-06,135.32078552246094,136.1750030517578,140.5,135.02499389648438,135.75,20320
2023-12-07,137.9044647216797,138.77499389648438,141.9250030517578,135.8000030517578,136.89999389648438,21296
2023-12-08,140.26455688476562,141.14999389648438,144.0,137.0,139.5,43296
2023-12-11,150.9471435546875,151.89999389648438,163.1999969482422,136.5,141.0,171294
2023-12-12,144.71148681640625,145.625,152.625,142.97500610351562,152.5,64838
2023-12-13,144.83570861816406,145.75,148.35000610351562,143.02499389648438,147.27499389648438,19972
2023-12-14,146.6741180419922,147.60000610351562,149.5,145.02499389648438,148.89999389648438,27450
2023-12-15,145.18353271484375,146.10000610351562,149.22500610351562,145.0,148.5,11486
2023-12-18,144.63697814941406,145.5500030517578,150.0,144.0,146.10000610351562,12548
2023-12-19,144.51275634765625,145.4250030517578,149.4499969482422,144.5,144.52499389648438,23356
2023-12-20,137.7554168701172,138.625,148.39999389648438,137.64999389648438,144.5,37978
2023-12-21,142.89796447753906,143.8000030517578,144.0,136.0,136.0,13692
2023-12-22,142.87310791015625,143.77499389648438,147.25,141.27499389648438,147.25,14548
2023-12-26,141.28314208984375,142.1750030517578,144.9499969482422,140.77499389648438,143.77499389648438,10966
2023-12-27,140.2148895263672,141.10000610351562,149.47500610351562,138.02499389648438,142.5,25178
2023-12-28,140.41363525390625,141.3000030517578,147.0,139.02499389648438,140.02499389648438,15464
2023-12-29,140.16519165039062,141.0500030517578,143.0,139.10000610351562,139.10000610351562,11808
2024-01-01,143.36996459960938,144.27499389648438,146.0,139.5,141.5,18422
2024-01-02,143.46934509277344,144.375,147.0,141.60000610351562,147.0,14202
2024-01-03,140.09068298339844,140.97500610351562,145.47500610351562,137.5,142.0500030517578,48702
2024-01-04,139.24600219726562,140.125,144.0,135.97500610351562,143.5,45426
2024-01-05,139.14662170410156,140.02499389648438,143.5,136.625,142.9499969482422,39032
2024-01-08,138.99757385253906,139.875,144.1999969482422,137.75,140.02499389648438,34098
2024-01-09,140.91049194335938,141.8000030517578,144.0,138.3249969482422,138.3249969482422,17382
2024-01-10,137.1094970703125,137.97500610351562,142.02499389648438,136.25,141.5,26550
2024-01-11,139.4696044921875,140.35000610351562,142.6999969482422,137.5,140.3249969482422,26196
2024-01-12,141.40736389160156,142.3000030517578,143.25,140.35000610351562,140.35000610351562,20066
2024-01-15,141.40736389160156,142.3000030517578,142.3000030517578,142.3000030517578,142.3000030517578,0
2024-01-16,141.78001403808594,142.6750030517578,143.5,137.6999969482422,142.0,32258
2024-01-17,137.50697326660156,138.375,142.0500030517578,137.8000030517578,140.52499389648438,33900
2024-01-18,137.50697326660156,138.375,139.6999969482422,136.52499389648438,137.77499389648438,20778
2024-01-19,141.28314208984375,142.1750030517578,143.85000610351562,140.0500030517578,140.0500030517578,35452
2024-01-23,136.9852752685547,137.85000610351562,144.0,136.0,142.0500030517578,21630
2024-01-24,138.42617797851562,139.3000030517578,140.1999969482422,137.85000610351562,137.875,14874
2024-01-25,136.9355926513672,137.8000030517578,139.875,137.47500610351562,137.52499389648438,18788
2024-01-29,137.50697326660156,138.375,143.5,137.5,143.5,31984
2024-01-30,137.28338623046875,138.14999389648438,143.0,137.02499389648438,138.375,21026
2024-01-31,138.2522735595703,139.125,139.97500610351562,137.5,137.5,14334
2024-02-01,134.799072265625,135.64999389648438,139.875,134.27499389648438,138.0500030517578,26480
2024-02-02,135.1717071533203,136.02499389648438,138.0,135.0,136.25,11484
2024-02-05,134.00408935546875,134.85000610351562,137.5,134.5,137.5,12424
2024-02-06,132.0166473388672,132.85000610351562,134.8000030517578,129.85000610351562,133.5,27058
2024-02-07,133.55691528320312,134.39999389648438,136.0,131.0,131.0,20212
2024-02-08,130.6254119873047,131.4499969482422,136.5,130.5,136.5,35064
2024-02-09,132.93582153320312,133.77499389648438,136.375,131.5500030517578,131.5500030517578,51554
2024-02-12,128.43922424316406,129.25,135.97500610351562,127.55000305175781,135.97500610351562,35308
2024-02-13,125.60710144042969,126.4000015258789,128.9499969482422,125.0,125.0999984741211,27080
2024-02-14,121.50797271728516,122.2750015258789,126.4000015258789,121.25,125.5999984741211,34696
2024-02-15,122.45201110839844,123.2249984741211,125.4000015258789,121.25,122.5,24110
2024-02-16,123.96745300292969,124.75,125.44999694824219,121.30000305175781,121.30000305175781,18906
2024-02-19,126.1784896850586,126.9749984741211,128.97500610351562,125.0250015258789,127.25,17850
2024-02-20,126.2530288696289,127.05000305175781,131.0,126.55000305175781,131.0,14348
2024-02-21,128.11627197265625,128.9250030517578,132.22500610351562,127.30000305175781,129.97500610351562,20696
2024-02-22,132.5631866455078,133.39999389648438,134.97500610351562,127.17500305175781,129.0,22032
2024-02-23,132.339599609375,133.1750030517578,134.97500610351562,131.5,134.97500610351562,14714
2024-02-26,128.0665740966797,128.875,133.0500030517578,128.0,131.9499969482422,16658
2024-02-27,124.4891586303711,125.2750015258789,129.72500610351562,124.875,127.5,21324
2024-02-28,124.5885238647461,125.375,127.4000015258789,124.5250015258789,125.30000305175781,8250
2024-02-29,125.0108642578125,125.80000305175781,126.94999694824219,121.25,121.25,7330
2024-03-01,139.3453826904297,140.22500610351562,150.9499969482422,125.17500305175781,127.30000305175781,597188
2024-03-04,144.91024780273438,145.8249969482422,150.25,140.60000610351562,146.5,121338
2024-03-05,135.3953094482422,136.25,144.4250030517578,133.4499969482422,143.64999389648438,61808
2024-03-06,135.3953094482422,136.25,156.0749969482422,124.7750015258789,135.0,248260
2024-03-07,139.69317626953125,140.5749969482422,142.5500030517578,133.5,134.0,44644
2024-03-11,129.01060485839844,129.8249969482422,142.47500610351562,127.5,142.47500610351562,52692
2024-03-12,129.50747680664062,130.3249969482422,144.0,129.0500030517578,131.0,157302
2024-03-13,126.37723541259766,127.17500305175781,136.64999389648438,126.5250015258789,131.4499969482422,36892
2024-03-14,133.78050231933594,134.625,135.5,125.2750015258789,125.2750015258789,20612
2024-03-15,131.32102966308594,132.14999389648438,137.22500610351562,130.77499389648438,136.64999389648438,23372
2024-03-18,132.81161499023438,133.64999389648438,136.5,132.14999389648438,132.14999389648438,12928
2024-03-19,127.96719360351562,128.77499389648438,135.0,128.0500030517578,132.0,20280
2024-03-20,127.52001953125,128.3249969482422,132.85000610351562,126.30000305175781,126.30000305175781,18426
2024-03-21,128.61312866210938,129.4250030517578,132.5,128.0,130.0,7578
2024-03-22,130.12855529785156,130.9499969482422,131.9250030517578,127.5999984741211,129.4250030517578,8918
2024-03-26,126.27786254882812,127.07499694824219,131.9499969482422,124.5250015258789,128.5,19752
2024-03-27,126.50145721435547,127.30000305175781,130.0,126.5,130.0,10346
2024-03-28,129.55715942382812,130.375,133.6750030517578,128.10000610351562,130.5,30102
2024-04-01,130.84901428222656,131.6750030517578,132.47500610351562,131.02499389648438,132.47500610351562,12680
2024-04-02,131.51979064941406,132.35000610351562,132.47500610351562,130.5,130.5,11214
2024-04-03,131.6688232421875,132.5,133.72500610351562,131.14999389648438,131.14999389648438,17468
2024-04-04,132.5631866455078,133.39999389648438,134.0,132.22500610351562,134.0,13428
2024-04-05,133.45755004882812,134.3000030517578,135.5,132.77499389648438,135.0,11424
2024-04-08,131.12228393554688,131.9499969482422,134.64999389648438,131.02499389648438,133.5,11196
2024-04-09,128.1659393310547,128.97500610351562,133.8000030517578,127.5,132.64999389648438,21104
2024-04-10,129.55715942382812,130.375,132.5,129.0,132.5,8508
2024-04-12,129.15968322753906,129.97500610351562,132.25,129.14999389648438,131.0500030517578,9288
2024-04-15,126.62567138671875,127.42500305175781,128.97500610351562,125.125,125.25,19188
2024-04-16,128.83670043945312,129.64999389648438,130.85000610351562,126.0,126.0,9078
2024-04-18,128.19078063964844,129.0,133.4499969482422,128.0,133.4499969482422,7004
2024-04-19,126.99832153320312,127.80000305175781,132.0,127.0,129.6999969482422,14888
2024-04-22,126.10396575927734,126.9000015258789,129.875,125.7750015258789,128.4499969482422,14046
2024-04-23,126.74988555908203,127.55000305175781,128.27499389648438,126.5,126.9000015258789,12896
2024-04-24,127.96719360351562,128.77499389648438,131.0,127.55000305175781,127.55000305175781,9018
2024-04-25,127.39580535888672,128.1999969482422,130.47500610351562,127.5,128.77499389648438,8180
2024-04-26,127.7187728881836,128.52499389648438,131.0,126.7750015258789,128.85000610351562,11122
2024-04-29,130.32730102539062,131.14999389648438,131.9499969482422,128.52499389648438,128.52499389648438,17912
2024-04-30,131.22166442871094,132.0500030517578,133.5749969482422,130.64999389648438,131.14999389648438,9060
2024-05-02,131.3458709716797,132.1750030517578,132.9499969482422,128.60000610351562,128.60000610351562,7752
2024-05-03,130.50119018554688,131.3249969482422,132.9250030517578,130.02499389648438,130.6750030517578,9396
2024-05-06,129.88011169433594,130.6999969482422,132.3249969482422,128.5,131.3249969482422,14244
2024-05-07,128.76217651367188,129.5749969482422,132.6999969482422,129.0,132.0,11470
2024-05-08,127.94235229492188,128.75,130.72500610351562,128.0,129.5749969482422,7948
2024-05-09,125.55741119384766,126.3499984741211,130.6999969482422,121.05000305175781,128.75,26008
2024-05-10,129.13482666015625,129.9499969482422,130.625,126.0,126.3499984741211,8762
2024-05-13,127.39580535888672,128.1999969482422,134.0,126.5,131.5,11582
2024-05-14,131.19680786132812,132.02499389648438,132.5,128.3000030517578,129.97500610351562,22894
2024-05-15,130.8738555908203,131.6999969482422,132.5,130.6750030517578,132.02499389648438,9044
2024-05-16,130.00433349609375,130.8249969482422,132.02499389648438,130.0,131.22500610351562,10516
2024-05-17,138.12806701660156,139.0,141.25,132.3000030517578,134.97500610351562,58280
2024-05-21,141.85452270507812,142.75,150.0,140.27499389648438,150.0,86948
2024-05-22,139.99130249023438,140.875,146.0,139.9499969482422,146.0,25918
2024-05-23,138.12806701660156,139.0,142.3249969482422,136.5,138.0,21340
2024-05-24,134.55062866210938,135.39999389648438,140.1999969482422,134.5,137.0,12972
2024-05-27,133.9047088623047,134.75,138.5,134.5,135.39999389648438,15734
2024-05-28,134.07862854003906,134.9250030517578,137.4499969482422,132.10000610351562,134.75,21006
2024-05-29,132.86129760742188,133.6999969482422,135.97500610351562,132.5500030517578,132.5500030517578,11236
2024-05-30,133.6562957763672,134.5,138.0,133.1750030517578,135.6999969482422,19638
2024-05-31,132.41412353515625,133.25,135.1999969482422,132.5,132.5749969482422,10458
2024-06-03,133.1097412109375,133.9499969482422,142.35000610351562,132.5,135.9250030517578,47766
2024-06-04,126.27786254882812,127.07499694824219,135.97500610351562,125.05000305175781,135.97500610351562,59486
2024-06-05,127.7187728881836,128.52499389648438,129.5,124.0250015258789,127.0,27510
2024-06-06,129.1099853515625,129.9250030517578,132.0,127.5,127.5,12080
2024-06-07,129.9794921875,130.8000030517578,133.0,129.625,129.625,12960
2024-06-10,132.83645629882812,133.6750030517578,135.0,131.5,132.75,16384
2024-06-11,132.0166473388672,132.85000610351562,134.47500610351562,132.5,133.6750030517578,9338
2024-06-12,133.45755004882812,134.3000030517578,135.02499389648438,133.4499969482422,135.0,13500
2024-06-13,134.47610473632812,135.3249969482422,135.97500610351562,132.5,135.72500610351562,10542
2024-06-14,132.19052124023438,133.02499389648438,137.5,132.0,135.0749969482422,19562
2024-06-18,131.17196655273438,132.0,134.5,130.625,132.5,17028
2024-06-19,131.3458709716797,132.1750030517578,133.0,130.5749969482422,132.0,15738
2024-06-20,129.9298095703125,130.75,133.4499969482422,129.4250030517578,133.0,14038
2024-06-21,129.9298095703125,130.75,132.5,129.52499389648438,129.52499389648438,14340
2024-06-24,129.95465087890625,130.77499389648438,132.0,130.25,130.75,9792
2024-06-25,129.85528564453125,130.6750030517578,132.27499389648438,129.75,131.4499969482422,9692
2024-06-26,129.7062225341797,130.52499389648438,132.27499389648438,129.5,131.35000610351562,9498
2024-06-27,129.28390502929688,130.10000610351562,131.5,128.8249969482422,131.1999969482422,10906
2024-06-28,128.91123962402344,129.72500610351562,132.0,129.0,132.0,10502
2024-07-01,130.4266815185547,131.25,132.0,129.5,130.0,17006
2024-07-02,129.15968322753906,129.97500610351562,131.875,129.5,131.25,12442
2024-07-03,129.80560302734375,130.625,132.9250030517578,130.0500030517578,131.0,14920
2024-07-04,131.81788635253906,132.64999389648438,134.47500610351562,130.77499389648438,131.0,18920
2024-07-05,132.2153778076172,133.0500030517578,133.85000610351562,132.14999389648438,133.4499969482422,16668
2024-07-08,133.45755004882812,134.3000030517578,135.47500610351562,133.0,135.0,14190
2024-07-09,131.99179077148438,132.8249969482422,134.27499389648438,131.375,134.27499389648438,12808
2024-07-10,131.37071228027344,132.1999969482422,133.3000030517578,131.0,132.8249969482422,12030
2024-07-11,131.4452362060547,132.27499389648438,133.6999969482422,131.0,132.5,12486
2024-07-12,132.26507568359375,133.10000610351562,133.5500030517578,131.5,132.27499389648438,6810
2024-07-15,133.18426513671875,134.02499389648438,137.0,133.5,136.0,16712
2024-07-16,132.91099548339844,133.75,134.9499969482422,131.75,134.0,12586
2024-07-18,131.6688232421875,132.5,133.75,131.125,133.75,9450
2024-07-19,130.30245971679688,131.125,132.72500610351562,129.3000030517578,132.5,18842
2024-07-22,131.3458709716797,132.1750030517578,133.4499969482422,126.94999694824219,127.5,16268
2024-07-23,129.90496826171875,130.72500610351562,134.5,128.0,134.5,10550
2024-07-24,130.50119018554688,131.3249969482422,132.4499969482422,130.0,130.72500610351562,9412
2024-07-25,130.30245971679688,131.125,132.27499389648438,129.5,129.5,8116
2024-07-26,130.22793579101562,131.0500030517578,131.9499969482422,130.0,131.125,8532
2024-07-29,146.3511505126953,147.27499389648438,157.25,132.52499389648438,135.0,1108244
2024-07-30,142.55014038085938,143.4499969482422,148.47500610351562,141.77499389648438,148.47500610351562,64748
2024-07-31,141.40736389160156,142.3000030517578,144.39999389648438,141.02499389648438,141.5749969482422,54266
2024-08-01,138.60008239746094,139.47500610351562,147.0,138.5500030517578,147.0,46142
2024-08-02,137.70571899414062,138.5749969482422,139.5,135.0,136.0,27608
2024-08-05,135.0723419189453,135.9250030517578,138.5749969482422,135.5,135.6999969482422,32922
2024-08-06,134.77423095703125,135.625,138.0,135.0,135.9250030517578,15770
2024-08-07,135.09718322753906,135.9499969482422,138.27499389648438,133.60000610351562,135.0,16080
2024-08-08,134.69970703125,135.5500030517578,139.5,135.0,136.64999389648438,17304
2024-08-09,133.8053436279297,134.64999389648438,137.5,133.5,137.5,37056
2024-08-12,135.7928009033203,136.64999389648438,138.47500610351562,132.5,134.64999389648438,27602
