date,adj close,close,high,low,open,volume
2023-04-17,19.4652099609375,20.100000381469727,20.600000381469727,19.950000762939453,20.0,6396
2023-04-18,19.755735397338867,20.399999618530273,20.399999618530273,19.899999618530273,19.950000762939453,1419
2023-04-19,19.36836814880371,20.0,20.350000381469727,20.0,20.350000381469727,1402
2023-04-20,19.4652099609375,20.100000381469727,20.299999237060547,19.600000381469727,19.600000381469727,1444
2023-04-21,19.077842712402344,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,1657
2023-04-24,18.690475463867188,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,979
2023-04-25,18.690475463867188,19.299999237060547,19.299999237060547,18.950000762939453,19.299999237060547,663
2023-04-26,18.351530075073242,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,1777
2023-04-27,18.012582778930664,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,2276
2023-04-28,18.012582778930664,18.600000381469727,18.600000381469727,18.299999237060547,18.600000381469727,1854
2023-05-02,18.206266403198242,18.799999237060547,18.899999618530273,18.25,18.600000381469727,1642
2023-05-03,17.867321014404297,18.450000762939453,18.950000762939453,18.450000762939453,18.450000762939453,2178
2023-05-04,17.770479202270508,18.350000381469727,18.75,18.149999618530273,18.149999618530273,3081
2023-05-05,18.061002731323242,18.649999618530273,18.700000762939453,18.200000762939453,18.5,1388
2023-05-08,18.012582778930664,18.600000381469727,19.0,18.399999618530273,19.0,2251
2023-05-09,18.206266403198242,18.799999237060547,18.899999618530273,18.5,18.899999618530273,2658
2023-05-10,18.061002731323242,18.649999618530273,19.100000381469727,18.5,18.700000762939453,2919
2023-05-11,17.867321014404297,18.450000762939453,19.0,18.299999237060547,19.0,2662
2023-05-12,18.109424591064453,18.700000762939453,18.799999237060547,18.5,18.799999237060547,301
2023-05-15,18.254688262939453,18.850000381469727,19.049999237060547,18.350000381469727,18.350000381469727,1609
2023-05-16,17.964160919189453,18.549999237060547,19.0,18.5,18.700000762939453,989
2023-05-17,17.673635482788086,18.25,18.899999618530273,18.25,18.549999237060547,4608
2023-05-18,17.673635482788086,18.25,18.600000381469727,18.25,18.25,1129
2023-05-19,17.915740966796875,18.5,18.600000381469727,18.0,18.0,3918
