,Date,Adj close,Close,High,Low,Open,Volume
0,2023-04-24,45.250003814697266,45.650001525878906,46.25,44.79999923706055,45.95000076293945,659304
1,2023-04-25,47.381160736083984,47.79999923706055,48.599998474121094,45.599998474121094,45.75,3105915
2,2023-04-26,46.142112731933594,46.54999923706055,47.70000076293945,46.400001525878906,47.70000076293945,735347
3,2023-04-27,45.349124908447266,45.75,47.0,45.54999923706055,46.599998474121094,780076
4,2023-04-28,45.349124908447266,45.75,46.54999923706055,45.5,46.0,792300
5,2023-05-02,45.94386291503906,46.349998474121094,47.150001525878906,45.75,45.75,745091
6,2023-05-03,45.5969352722168,46.0,46.75,45.599998474121094,46.29999923706055,702643
7,2023-05-04,46.389923095703125,46.79999923706055,47.400001525878906,46.20000076293945,46.20000076293945,944562
8,2023-05-05,47.381160736083984,47.79999923706055,48.70000076293945,46.400001525878906,46.75,2489991
9,2023-05-08,48.223716735839844,48.650001525878906,49.599998474121094,47.75,48.099998474121094,1705980
10,2023-05-09,47.13335037231445,47.54999923706055,49.20000076293945,47.150001525878906,49.0,1096844
11,2023-05-10,48.818458557128906,49.25,49.95000076293945,47.650001525878906,47.79999923706055,2974039
12,2023-05-11,45.5969352722168,46.0,50.400001525878906,45.25,49.5,5105358
13,2023-05-12,46.98467254638672,47.400001525878906,47.79999923706055,45.75,46.400001525878906,2256799
14,2023-05-15,46.78642272949219,47.20000076293945,48.099998474121094,46.849998474121094,47.54999923706055,1800076
15,2023-05-16,45.74562072753906,46.150001525878906,48.20000076293945,45.650001525878906,47.25,1833304
16,2023-05-17,44.8039436340332,45.20000076293945,46.900001525878906,44.849998474121094,46.20000076293945,1956304
17,2023-05-18,43.812705993652344,44.20000076293945,46.29999923706055,43.20000076293945,45.45000076293945,2074739
18,2023-05-19,44.457008361816406,44.849998474121094,45.099998474121094,43.20000076293945,44.29999923706055,1832495
19,2023-05-22,46.092552185058594,46.5,47.150001525878906,44.45000076293945,45.0,2187393
20,2023-05-23,45.74562072753906,46.150001525878906,48.0,46.0,46.75,2257311
21,2023-05-24,45.6464958190918,46.04999923706055,47.400001525878906,45.79999923706055,46.150001525878906,1319175
22,2023-05-25,45.250003814697266,45.650001525878906,46.25,45.5,46.20000076293945,902985
23,2023-05-26,45.101314544677734,45.5,46.20000076293945,45.29999923706055,45.75,738989
24,2023-05-29,44.357887268066406,44.75,46.20000076293945,44.54999923706055,45.79999923706055,1566956
25,2023-05-30,44.308326721191406,44.70000076293945,45.099998474121094,44.54999923706055,44.900001525878906,415364
26,2023-05-31,43.66402053833008,44.04999923706055,45.0,44.0,44.650001525878906,661861
27,2023-06-01,43.71357727050781,44.099998474121094,44.70000076293945,44.0,44.150001525878906,713555
28,2023-06-02,43.36664962768555,43.75,44.5,43.650001525878906,44.29999923706055,986534
29,2023-06-05,42.821468353271484,43.20000076293945,44.45000076293945,43.0,44.04999923706055,1103358
30,2023-06-06,43.61445617675781,44.0,44.45000076293945,43.25,43.29999923706055,843989
31,2023-06-07,45.448246002197266,45.849998474121094,46.25,43.849998474121094,44.400001525878906,3075196
32,2023-06-08,44.70481872558594,45.099998474121094,46.599998474121094,44.75,46.150001525878906,2200655
33,2023-06-09,45.94386291503906,46.349998474121094,46.54999923706055,44.599998474121094,45.20000076293945,2016420
34,2023-06-12,45.54737091064453,45.95000076293945,46.650001525878906,45.5,46.5,560376
35,2023-06-13,45.250003814697266,45.650001525878906,46.79999923706055,45.45000076293945,46.099998474121094,1854684
36,2023-06-14,43.911827087402344,44.29999923706055,45.75,44.0,45.650001525878906,2146687
37,2023-06-15,42.821468353271484,43.20000076293945,44.150001525878906,43.0,43.95000076293945,2180068
38,2023-06-16,42.87103271484375,43.25,44.150001525878906,43.150001525878906,43.29999923706055,1046857
39,2023-06-19,42.57366180419922,42.95000076293945,43.900001525878906,42.5,43.349998474121094,988623
40,2023-06-20,41.92935562133789,42.29999923706055,43.54999923706055,42.099998474121094,42.95000076293945,2415679
41,2023-06-21,42.22672653198242,42.599998474121094,42.849998474121094,42.400001525878906,42.400001525878906,545190
42,2023-06-22,42.22672653198242,42.599998474121094,43.70000076293945,42.29999923706055,42.5,1950657
43,2023-06-23,42.12760543823242,42.5,43.150001525878906,42.29999923706055,42.70000076293945,717963
44,2023-06-26,43.41621398925781,43.79999923706055,44.400001525878906,42.599998474121094,42.599998474121094,3962191
45,2023-06-27,43.168399810791016,43.54999923706055,43.95000076293945,43.150001525878906,43.75,767277
46,2023-06-28,43.06927490234375,43.45000076293945,43.849998474121094,43.150001525878906,43.70000076293945,596196
47,2023-06-30,42.77191162109375,43.150001525878906,43.79999923706055,43.04999923706055,43.79999923706055,746481
48,2023-07-03,42.22672653198242,42.599998474121094,43.650001525878906,42.5,43.150001525878906,1366431
49,2023-07-04,42.22672653198242,42.599998474121094,43.400001525878906,42.54999923706055,42.75,1275182
50,2023-07-05,42.77191162109375,43.150001525878906,43.599998474121094,42.70000076293945,42.70000076293945,1259847
51,2023-07-06,44.65525817871094,45.04999923706055,46.5,42.95000076293945,43.29999923706055,6105725
52,2023-07-07,45.051753997802734,45.45000076293945,45.79999923706055,44.04999923706055,45.20000076293945,2199655
53,2023-07-10,44.357887268066406,44.75,46.20000076293945,44.650001525878906,45.5,839295
54,2023-07-11,43.86227035522461,44.25,45.25,44.0,45.0,797343
55,2023-07-12,43.51533508300781,43.900001525878906,44.599998474121094,43.5,44.45000076293945,855863
56,2023-07-13,43.31708908081055,43.70000076293945,44.54999923706055,43.25,44.099998474121094,659589
57,2023-07-14,42.920589447021484,43.29999923706055,44.150001525878906,43.04999923706055,43.95000076293945,884392
58,2023-07-17,43.31708908081055,43.70000076293945,44.0,43.349998474121094,43.349998474121094,589456
59,2023-07-18,44.457008361816406,44.849998474121094,45.70000076293945,43.599998474121094,43.900001525878906,2354850
60,2023-07-19,43.812705993652344,44.20000076293945,45.20000076293945,43.95000076293945,45.0,1067917
61,2023-07-20,43.56489944458008,43.95000076293945,44.75,43.79999923706055,44.20000076293945,796734
62,2023-07-21,43.46577072143555,43.849998474121094,44.29999923706055,43.5,43.849998474121094,712176
63,2023-07-24,43.118839263916016,43.5,44.400001525878906,43.20000076293945,44.0,926745
64,2023-07-25,42.97015380859375,43.349998474121094,43.849998474121094,43.29999923706055,43.599998474121094,640665
65,2023-07-26,44.060516357421875,44.45000076293945,44.849998474121094,43.29999923706055,43.29999923706055,988128
66,2023-07-27,43.76314926147461,44.150001525878906,44.900001525878906,44.0,44.79999923706055,747430
67,2023-07-28,44.159637451171875,44.54999923706055,45.099998474121094,43.900001525878906,44.20000076293945,934958
68,2023-07-31,44.407447814941406,44.79999923706055,45.25,44.349998474121094,44.95000076293945,1473682
69,2023-08-01,47.13335037231445,47.54999923706055,48.0,44.849998474121094,45.0,9090118
70,2023-08-02,48.02546691894531,48.45000076293945,50.650001525878906,47.400001525878906,47.70000076293945,15625910
71,2023-08-03,48.76889419555664,49.20000076293945,49.849998474121094,47.45000076293945,48.45000076293945,4511839
72,2023-08-04,48.868019104003906,49.29999923706055,50.150001525878906,48.900001525878906,49.650001525878906,3108027
73,2023-08-07,48.02546691894531,48.45000076293945,49.70000076293945,47.95000076293945,49.5,2721539
74,2023-08-08,47.72809600830078,48.150001525878906,48.900001525878906,47.599998474121094,48.54999923706055,1989529
75,2023-08-09,47.43072509765625,47.849998474121094,48.400001525878906,47.54999923706055,48.25,1244130
76,2023-08-10,47.28203582763672,47.70000076293945,48.650001525878906,47.400001525878906,47.75,1385855
77,2023-08-11,47.03422927856445,47.45000076293945,48.25,47.0,47.900001525878906,1286798
78,2023-08-14,47.232479095458984,47.650001525878906,48.5,43.849998474121094,47.29999923706055,6471298
79,2023-08-16,49.01670837402344,49.45000076293945,51.150001525878906,46.20000076293945,46.900001525878906,7553386
80,2023-08-17,48.868019104003906,49.29999923706055,50.70000076293945,49.0,49.5,3564275
81,2023-08-18,49.01670837402344,49.45000076293945,50.20000076293945,48.599998474121094,49.25,2017995
82,2023-08-21,50.99917984008789,51.45000076293945,53.20000076293945,49.650001525878906,50.0,10303810
83,2023-08-22,51.891292572021484,52.349998474121094,52.70000076293945,50.79999923706055,51.650001525878906,4580735
84,2023-08-23,48.273277282714844,48.70000076293945,52.0,48.20000076293945,52.0,8790951
85,2023-08-24,48.620208740234375,49.04999923706055,50.650001525878906,48.70000076293945,49.20000076293945,3758202
86,2023-08-25,51.54436111450195,52.0,52.400001525878906,48.0,49.54999923706055,8873982
87,2023-08-28,55.063255310058594,55.54999923706055,56.400001525878906,52.5,52.54999923706055,16052289
88,2023-08-29,55.856239318847656,56.349998474121094,57.45000076293945,55.099998474121094,55.79999923706055,10701137
89,2023-08-30,54.617191314697266,55.099998474121094,56.95000076293945,54.5,56.95000076293945,4907722
90,2023-08-31,53.625953674316406,54.099998474121094,56.20000076293945,53.70000076293945,55.349998474121094,3655544
91,2023-09-01,53.72508239746094,54.20000076293945,56.20000076293945,54.0,54.400001525878906,4286327
92,2023-09-04,54.41895294189453,54.900001525878906,55.650001525878906,54.099998474121094,54.5,3684932
