,Date,Adj close,Close,High,Low,Open,Volume
0,2023-04-24,177.29466247558594,178.0500030517578,179.6999969482422,177.14999389648438,178.60000610351562,225933
1,2023-04-25,176.89634704589844,177.64999389648438,179.0,177.10000610351562,178.5,226228
2,2023-04-26,176.94613647460938,177.6999969482422,179.35000610351562,176.75,177.8000030517578,287780
3,2023-04-27,178.53936767578125,179.3000030517578,181.4499969482422,177.25,177.25,485598
4,2023-04-28,179.7840576171875,180.5500030517578,183.39999389648438,179.5500030517578,181.6999969482422,478720
5,2023-05-02,178.83810424804688,179.60000610351562,182.9499969482422,178.85000610351562,182.25,318974
6,2023-05-03,177.84234619140625,178.60000610351562,179.75,177.8000030517578,178.9499969482422,265745
7,2023-05-04,178.98745727539062,179.75,181.0,178.4499969482422,178.6999969482422,309091
8,2023-05-05,177.89212036132812,178.64999389648438,180.60000610351562,178.1999969482422,179.6999969482422,255862
9,2023-05-08,176.9959259033203,177.75,180.0500030517578,177.0,179.6999969482422,273963
10,2023-05-09,177.14529418945312,177.89999389648438,182.14999389648438,177.35000610351562,177.6999969482422,333613
11,2023-05-10,176.24911499023438,177.0,179.1999969482422,176.5,179.0,243550
12,2023-05-11,177.94192504882812,178.6999969482422,179.89999389648438,177.10000610351562,177.10000610351562,192457
13,2023-05-12,172.01715087890625,172.75,178.10000610351562,172.3000030517578,177.25,521646
14,2023-05-15,171.71841430664062,172.4499969482422,174.6999969482422,170.64999389648438,172.6999969482422,331033
15,2023-05-16,172.66439819335938,173.39999389648438,175.0,171.3000030517578,173.39999389648438,364293
16,2023-05-17,170.87203979492188,171.60000610351562,173.8000030517578,171.0,173.64999389648438,247616
17,2023-05-18,170.57330322265625,171.3000030517578,174.25,171.0,172.14999389648438,279340
18,2023-05-19,166.5404815673828,167.25,177.8000030517578,159.5500030517578,171.89999389648438,1269631
19,2023-05-22,161.41233825683594,162.10000610351562,167.0,161.1999969482422,167.0,731917
20,2023-05-23,166.39111328125,167.10000610351562,169.9499969482422,162.10000610351562,162.10000610351562,1398238
21,2023-05-24,167.4864501953125,168.1999969482422,169.5,166.3000030517578,166.3000030517578,475194
22,2023-05-25,166.5404815673828,167.25,169.25,166.8000030517578,168.14999389648438,184035
23,2023-05-26,168.581787109375,169.3000030517578,171.4499969482422,167.60000610351562,171.0,753993
24,2023-05-29,168.4324188232422,169.14999389648438,171.1999969482422,166.3000030517578,171.1999969482422,648215
25,2023-05-30,202.0890350341797,202.9499969482422,202.9499969482422,168.6999969482422,169.4499969482422,7232963
26,2023-05-31,212.19598388671875,213.10000610351562,231.75,197.0,207.14999389648438,38838976
27,2023-06-01,221.15780639648438,222.10000610351562,224.0,206.14999389648438,207.9499969482422,16060302
28,2023-06-02,210.80191040039062,211.6999969482422,229.0,208.25,222.0,6775842
29,2023-06-05,210.50318908691406,211.39999389648438,216.5500030517578,207.60000610351562,213.35000610351562,953376
30,2023-06-06,214.53599548339844,215.4499969482422,217.85000610351562,208.3000030517578,211.64999389648438,927832
31,2023-06-07,219.26583862304688,220.1999969482422,224.0,215.64999389648438,216.9499969482422,1015874
32,2023-06-08,216.7764434814453,217.6999969482422,223.1999969482422,215.0,221.39999389648438,611916
33,2023-06-09,218.7181854248047,219.64999389648438,222.75,213.60000610351562,218.25,679336
34,2023-06-12,225.09103393554688,226.0500030517578,228.9499969482422,219.39999389648438,220.9499969482422,1218922
35,2023-06-13,226.1863555908203,227.14999389648438,229.89999389648438,224.5,226.5,762781
