,Date,Adj close,Close,High,Low,Open,Volume
0,2023-04-24,130.4499969482422,130.4499969482422,133.75,127.0999984741211,128.5,250524
1,2023-04-25,131.1999969482422,131.1999969482422,131.8000030517578,130.10000610351562,131.39999389648438,84682
2,2023-04-26,128.85000610351562,128.85000610351562,131.89999389648438,128.14999389648438,130.0,182083
3,2023-04-27,129.89999389648438,129.89999389648438,131.0,128.75,129.14999389648438,100519
4,2023-04-28,131.39999389648438,131.39999389648438,133.9499969482422,130.39999389648438,130.8000030517578,230359
5,2023-05-02,131.3000030517578,131.3000030517578,135.6999969482422,128.64999389648438,132.6999969482422,338818
6,2023-05-03,129.8000030517578,129.8000030517578,132.5,128.85000610351562,131.35000610351562,174005
7,2023-05-04,131.1999969482422,131.1999969482422,133.6999969482422,129.8000030517578,130.5,185969
8,2023-05-05,128.6999969482422,128.6999969482422,132.60000610351562,127.8499984741211,131.1999969482422,252746
9,2023-05-08,137.89999389648438,137.89999389648438,144.85000610351562,129.4499969482422,130.0,1821647
10,2023-05-09,139.9499969482422,139.9499969482422,142.1999969482422,137.1999969482422,138.89999389648438,518833
11,2023-05-10,147.75,147.75,155.9499969482422,139.5500030517578,140.89999389648438,2121264
12,2023-05-11,152.4499969482422,152.4499969482422,156.6999969482422,148.5,148.64999389648438,1366009
13,2023-05-12,160.5500030517578,160.5500030517578,162.85000610351562,152.89999389648438,152.89999389648438,1809158
14,2023-05-15,163.3000030517578,163.3000030517578,171.39999389648438,159.1999969482422,161.3000030517578,2957232
15,2023-05-16,164.64999389648438,164.64999389648438,169.0,162.3000030517578,164.60000610351562,1572288
16,2023-05-17,169.64999389648438,169.64999389648438,170.5,162.3000030517578,165.5500030517578,1553837
17,2023-05-18,170.25,170.25,175.9499969482422,167.39999389648438,170.75,1382610
18,2023-05-19,168.39999389648438,168.39999389648438,171.4499969482422,165.0500030517578,170.3000030517578,668515
19,2023-05-22,167.64999389648438,167.64999389648438,170.9499969482422,163.6999969482422,168.0,521343
20,2023-05-23,164.5500030517578,164.5500030517578,170.89999389648438,164.0,168.5,343769
21,2023-05-24,169.4499969482422,169.4499969482422,170.85000610351562,163.8000030517578,164.5,463867
22,2023-05-25,174.8000030517578,174.8000030517578,176.3000030517578,167.35000610351562,169.3000030517578,1005884
23,2023-05-26,171.14999389648438,171.14999389648438,176.85000610351562,168.60000610351562,176.85000610351562,780720
24,2023-05-29,166.14999389648438,166.14999389648438,177.4499969482422,165.0500030517578,172.0,1594030
25,2023-05-30,164.39999389648438,164.39999389648438,169.14999389648438,163.5,167.8000030517578,529723
26,2023-05-31,164.4499969482422,164.4499969482422,171.89999389648438,162.10000610351562,166.0,962686
27,2023-06-01,168.10000610351562,168.10000610351562,171.5,164.3000030517578,165.4499969482422,906100
28,2023-06-02,163.14999389648438,163.14999389648438,170.5,162.1999969482422,169.39999389648438,945390
29,2023-06-05,183.10000610351562,183.10000610351562,184.4499969482422,165.0500030517578,165.25,3639991
30,2023-06-06,190.64999389648438,190.64999389648438,193.5500030517578,185.35000610351562,186.6999969482422,4183521
31,2023-06-07,196.0,196.0,199.0,191.0500030517578,191.89999389648438,3206502
32,2023-06-08,191.60000610351562,191.60000610351562,200.60000610351562,188.5500030517578,197.10000610351562,1991036
33,2023-06-09,190.8000030517578,190.8000030517578,196.0,186.8000030517578,195.0,1507661
34,2023-06-12,195.25,195.25,200.0,191.25,192.0,1722049
35,2023-06-13,205.39999389648438,205.39999389648438,207.39999389648438,188.4499969482422,196.89999389648438,5159580
36,2023-06-14,204.14999389648438,204.14999389648438,211.8000030517578,201.85000610351562,206.39999389648438,3146341
37,2023-06-15,208.0500030517578,208.0500030517578,209.6999969482422,198.0,204.14999389648438,4842475
38,2023-06-16,206.0500030517578,206.0500030517578,211.6999969482422,205.0,209.3000030517578,1842267
39,2023-06-19,206.35000610351562,206.35000610351562,211.89999389648438,204.85000610351562,207.0,1843313
40,2023-06-20,198.35000610351562,198.35000610351562,207.35000610351562,196.5500030517578,206.35000610351562,1162199
41,2023-06-21,200.39999389648438,200.39999389648438,202.6999969482422,198.39999389648438,199.6999969482422,870575
42,2023-06-22,193.6999969482422,193.6999969482422,201.64999389648438,193.0500030517578,200.85000610351562,494729
43,2023-06-23,189.10000610351562,189.10000610351562,194.35000610351562,186.85000610351562,194.14999389648438,1067379
44,2023-06-26,201.75,201.75,202.60000610351562,190.0,190.0,2140905
45,2023-06-27,203.25,203.25,206.6999969482422,201.8000030517578,203.4499969482422,777054
46,2023-06-28,204.5500030517578,204.5500030517578,205.9499969482422,200.8000030517578,203.9499969482422,521007
47,2023-06-30,206.8000030517578,206.8000030517578,209.9499969482422,205.25,205.39999389648438,959590
48,2023-07-03,212.4499969482422,212.4499969482422,218.5,207.4499969482422,207.4499969482422,1970317
49,2023-07-04,208.5500030517578,208.5500030517578,212.85000610351562,205.1999969482422,212.0,597922
50,2023-07-05,219.85000610351562,219.85000610351562,221.0,210.8000030517578,212.0,2166192
51,2023-07-06,226.0,226.0,233.89999389648438,222.5,223.5,2391694
52,2023-07-07,218.39999389648438,218.39999389648438,227.4499969482422,216.0,227.0,1281575
53,2023-07-10,212.5,212.5,222.64999389648438,210.10000610351562,219.89999389648438,847652
54,2023-07-11,207.0,207.0,215.6999969482422,205.85000610351562,213.5,1421320
55,2023-07-12,223.35000610351562,223.35000610351562,224.5,207.0,209.0,2277765
56,2023-07-13,218.0,218.0,225.60000610351562,216.0,224.0,1004305
